[2019-11-05:11:04:18]	 (  LOWER(id) LIKE '%clef%'  OR  LOWER(adresse_rue) LIKE '%clef%'  OR  LOWER(adresse_numero) LIKE '%clef%'  OR  LOWER(adresse_ville) LIKE '%clef%'  OR  LOWER(lastname) LIKE '%clef%'  OR  LOWER(firstname) LIKE '%clef%'  OR  LOWER(city) LIKE '%clef%'  OR  LOWER(email) LIKE '%clef%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%clef%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%clef%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%clef%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%clef%'  OR  LOWER(facture_prenom) LIKE '%clef%'  OR  LOWER(facture_societe_tva) LIKE '%clef%'  OR  LOWER(facture_city) LIKE '%clef%'  OR  LOWER(facture_country) LIKE '%clef%'  OR  LOWER(facture_email) LIKE '%clef%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%clef%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%clef%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%clef%'  OR  LOWER(numero_facture) LIKE '%clef%'  OR  LOWER(statut) LIKE '%clef%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%clef%' ) OR  LOWER(delai_autre) LIKE '%clef%'  OR  LOWER(reference) LIKE '%clef%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%clef%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%clef%'  )  AND  (  LOWER(id) LIKE '%28%'  OR  LOWER(adresse_rue) LIKE '%28%'  OR  LOWER(adresse_numero) LIKE '%28%'  OR  LOWER(adresse_ville) LIKE '%28%'  OR  LOWER(lastname) LIKE '%28%'  OR  LOWER(firstname) LIKE '%28%'  OR  LOWER(city) LIKE '%28%'  OR  LOWER(email) LIKE '%28%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%28%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%28%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%28%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%28%'  OR  LOWER(facture_prenom) LIKE '%28%'  OR  LOWER(facture_societe_tva) LIKE '%28%'  OR  LOWER(facture_city) LIKE '%28%'  OR  LOWER(facture_country) LIKE '%28%'  OR  LOWER(facture_email) LIKE '%28%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%28%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%28%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%28%'  OR  LOWER(numero_facture) LIKE '%28%'  OR  LOWER(statut) LIKE '%28%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%28%' ) OR  LOWER(delai_autre) LIKE '%28%'  OR  LOWER(reference) LIKE '%28%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%28%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%28%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:06:07]	 (  LOWER(id) LIKE '%clef%'  OR  LOWER(adresse_rue) LIKE '%clef%'  OR  LOWER(adresse_numero) LIKE '%clef%'  OR  LOWER(adresse_ville) LIKE '%clef%'  OR  LOWER(lastname) LIKE '%clef%'  OR  LOWER(firstname) LIKE '%clef%'  OR  LOWER(city) LIKE '%clef%'  OR  LOWER(email) LIKE '%clef%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%clef%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%clef%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%clef%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%clef%'  OR  LOWER(facture_prenom) LIKE '%clef%'  OR  LOWER(facture_societe_tva) LIKE '%clef%'  OR  LOWER(facture_city) LIKE '%clef%'  OR  LOWER(facture_country) LIKE '%clef%'  OR  LOWER(facture_email) LIKE '%clef%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%clef%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%clef%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%clef%'  OR  LOWER(numero_facture) LIKE '%clef%'  OR  LOWER(statut) LIKE '%clef%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%clef%' ) OR  LOWER(delai_autre) LIKE '%clef%'  OR  LOWER(reference) LIKE '%clef%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%clef%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%clef%'  )  AND  (  LOWER(id) LIKE '%28%'  OR  LOWER(adresse_rue) LIKE '%28%'  OR  LOWER(adresse_numero) LIKE '%28%'  OR  LOWER(adresse_ville) LIKE '%28%'  OR  LOWER(lastname) LIKE '%28%'  OR  LOWER(firstname) LIKE '%28%'  OR  LOWER(city) LIKE '%28%'  OR  LOWER(email) LIKE '%28%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%28%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%28%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%28%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%28%'  OR  LOWER(facture_prenom) LIKE '%28%'  OR  LOWER(facture_societe_tva) LIKE '%28%'  OR  LOWER(facture_city) LIKE '%28%'  OR  LOWER(facture_country) LIKE '%28%'  OR  LOWER(facture_email) LIKE '%28%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%28%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%28%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%28%'  OR  LOWER(numero_facture) LIKE '%28%'  OR  LOWER(statut) LIKE '%28%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%28%' ) OR  LOWER(delai_autre) LIKE '%28%'  OR  LOWER(reference) LIKE '%28%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%28%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%28%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:06:38]	commande_id = '22626' AND commande_id = '22626' AND  migcms_deleted != 'y' 
[2019-11-05:11:07:52]	commande_id = '22626' AND commande_id = '22626' AND  migcms_deleted != 'y' 
[2019-11-05:11:08:29]	 ( tel LIKE '%498224772%' OR tel LIKE '498224772%' OR tel LIKE '498224772')  AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:08:51]	validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:10:52]	commande_id = '22625' AND commande_id = '22625' AND  migcms_deleted != 'y' 
[2019-11-05:11:11:04]	commande_id = '22625' AND commande_id = '22625' AND  migcms_deleted != 'y' 
[2019-11-05:11:11:08]	validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:12:23]	commande_id = '22626' AND commande_id = '22626' AND  migcms_deleted != 'y' 
[2019-11-05:11:12:54]	validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:13:46]	 (  LOWER(id) LIKE '%horion%'  OR  LOWER(adresse_rue) LIKE '%horion%'  OR  LOWER(adresse_numero) LIKE '%horion%'  OR  LOWER(adresse_ville) LIKE '%horion%'  OR  LOWER(lastname) LIKE '%horion%'  OR  LOWER(firstname) LIKE '%horion%'  OR  LOWER(city) LIKE '%horion%'  OR  LOWER(email) LIKE '%horion%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%horion%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%horion%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%horion%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%horion%'  OR  LOWER(facture_prenom) LIKE '%horion%'  OR  LOWER(facture_societe_tva) LIKE '%horion%'  OR  LOWER(facture_city) LIKE '%horion%'  OR  LOWER(facture_country) LIKE '%horion%'  OR  LOWER(facture_email) LIKE '%horion%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%horion%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%horion%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%horion%'  OR  LOWER(numero_facture) LIKE '%horion%'  OR  LOWER(statut) LIKE '%horion%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%horion%' ) OR  LOWER(delai_autre) LIKE '%horion%'  OR  LOWER(reference) LIKE '%horion%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%horion%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%horion%'  )  AND  (  LOWER(id) LIKE '%42%'  OR  LOWER(adresse_rue) LIKE '%42%'  OR  LOWER(adresse_numero) LIKE '%42%'  OR  LOWER(adresse_ville) LIKE '%42%'  OR  LOWER(lastname) LIKE '%42%'  OR  LOWER(firstname) LIKE '%42%'  OR  LOWER(city) LIKE '%42%'  OR  LOWER(email) LIKE '%42%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%42%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%42%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%42%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%42%'  OR  LOWER(facture_prenom) LIKE '%42%'  OR  LOWER(facture_societe_tva) LIKE '%42%'  OR  LOWER(facture_city) LIKE '%42%'  OR  LOWER(facture_country) LIKE '%42%'  OR  LOWER(facture_email) LIKE '%42%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%42%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%42%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%42%'  OR  LOWER(numero_facture) LIKE '%42%'  OR  LOWER(statut) LIKE '%42%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%42%' ) OR  LOWER(delai_autre) LIKE '%42%'  OR  LOWER(reference) LIKE '%42%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%42%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%42%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:17:46]	 ( tel LIKE '%474116464%' OR tel LIKE '474116464%' OR tel LIKE '474116464')  AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:17:57]	 (  LOWER(id) LIKE '%horion%'  OR  LOWER(adresse_rue) LIKE '%horion%'  OR  LOWER(adresse_numero) LIKE '%horion%'  OR  LOWER(adresse_ville) LIKE '%horion%'  OR  LOWER(lastname) LIKE '%horion%'  OR  LOWER(firstname) LIKE '%horion%'  OR  LOWER(city) LIKE '%horion%'  OR  LOWER(email) LIKE '%horion%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%horion%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%horion%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%horion%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%horion%'  OR  LOWER(facture_prenom) LIKE '%horion%'  OR  LOWER(facture_societe_tva) LIKE '%horion%'  OR  LOWER(facture_city) LIKE '%horion%'  OR  LOWER(facture_country) LIKE '%horion%'  OR  LOWER(facture_email) LIKE '%horion%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%horion%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%horion%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%horion%'  OR  LOWER(numero_facture) LIKE '%horion%'  OR  LOWER(statut) LIKE '%horion%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%horion%' ) OR  LOWER(delai_autre) LIKE '%horion%'  OR  LOWER(reference) LIKE '%horion%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%horion%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%horion%'  )  AND  (  LOWER(id) LIKE '%42%'  OR  LOWER(adresse_rue) LIKE '%42%'  OR  LOWER(adresse_numero) LIKE '%42%'  OR  LOWER(adresse_ville) LIKE '%42%'  OR  LOWER(lastname) LIKE '%42%'  OR  LOWER(firstname) LIKE '%42%'  OR  LOWER(city) LIKE '%42%'  OR  LOWER(email) LIKE '%42%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%42%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%42%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%42%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%42%'  OR  LOWER(facture_prenom) LIKE '%42%'  OR  LOWER(facture_societe_tva) LIKE '%42%'  OR  LOWER(facture_city) LIKE '%42%'  OR  LOWER(facture_country) LIKE '%42%'  OR  LOWER(facture_email) LIKE '%42%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%42%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%42%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%42%'  OR  LOWER(numero_facture) LIKE '%42%'  OR  LOWER(statut) LIKE '%42%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%42%' ) OR  LOWER(delai_autre) LIKE '%42%'  OR  LOWER(reference) LIKE '%42%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%42%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%42%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:19:10]	commande_id = '22331' AND commande_id = '22331' AND  migcms_deleted != 'y' 
[2019-11-05:11:19:36]	commande_id = '22331' AND commande_id = '22331' AND  migcms_deleted != 'y' 
[2019-11-05:11:19:38]	validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:20:04]	 (  LOWER(id) LIKE '%wauters%'  OR  LOWER(adresse_rue) LIKE '%wauters%'  OR  LOWER(adresse_numero) LIKE '%wauters%'  OR  LOWER(adresse_ville) LIKE '%wauters%'  OR  LOWER(lastname) LIKE '%wauters%'  OR  LOWER(firstname) LIKE '%wauters%'  OR  LOWER(city) LIKE '%wauters%'  OR  LOWER(email) LIKE '%wauters%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%wauters%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%wauters%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%wauters%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%wauters%'  OR  LOWER(facture_prenom) LIKE '%wauters%'  OR  LOWER(facture_societe_tva) LIKE '%wauters%'  OR  LOWER(facture_city) LIKE '%wauters%'  OR  LOWER(facture_country) LIKE '%wauters%'  OR  LOWER(facture_email) LIKE '%wauters%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%wauters%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%wauters%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%wauters%'  OR  LOWER(numero_facture) LIKE '%wauters%'  OR  LOWER(statut) LIKE '%wauters%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%wauters%' ) OR  LOWER(delai_autre) LIKE '%wauters%'  OR  LOWER(reference) LIKE '%wauters%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%wauters%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%wauters%'  )  AND  (  LOWER(id) LIKE '%36%'  OR  LOWER(adresse_rue) LIKE '%36%'  OR  LOWER(adresse_numero) LIKE '%36%'  OR  LOWER(adresse_ville) LIKE '%36%'  OR  LOWER(lastname) LIKE '%36%'  OR  LOWER(firstname) LIKE '%36%'  OR  LOWER(city) LIKE '%36%'  OR  LOWER(email) LIKE '%36%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%36%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%36%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%36%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%36%'  OR  LOWER(facture_prenom) LIKE '%36%'  OR  LOWER(facture_societe_tva) LIKE '%36%'  OR  LOWER(facture_city) LIKE '%36%'  OR  LOWER(facture_country) LIKE '%36%'  OR  LOWER(facture_email) LIKE '%36%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%36%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%36%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%36%'  OR  LOWER(numero_facture) LIKE '%36%'  OR  LOWER(statut) LIKE '%36%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%36%' ) OR  LOWER(delai_autre) LIKE '%36%'  OR  LOWER(reference) LIKE '%36%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%36%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%36%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:21:57]	 (  LOWER(id) LIKE '%wauters%'  OR  LOWER(adresse_rue) LIKE '%wauters%'  OR  LOWER(adresse_numero) LIKE '%wauters%'  OR  LOWER(adresse_ville) LIKE '%wauters%'  OR  LOWER(lastname) LIKE '%wauters%'  OR  LOWER(firstname) LIKE '%wauters%'  OR  LOWER(city) LIKE '%wauters%'  OR  LOWER(email) LIKE '%wauters%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%wauters%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%wauters%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%wauters%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%wauters%'  OR  LOWER(facture_prenom) LIKE '%wauters%'  OR  LOWER(facture_societe_tva) LIKE '%wauters%'  OR  LOWER(facture_city) LIKE '%wauters%'  OR  LOWER(facture_country) LIKE '%wauters%'  OR  LOWER(facture_email) LIKE '%wauters%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%wauters%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%wauters%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%wauters%'  OR  LOWER(numero_facture) LIKE '%wauters%'  OR  LOWER(statut) LIKE '%wauters%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%wauters%' ) OR  LOWER(delai_autre) LIKE '%wauters%'  OR  LOWER(reference) LIKE '%wauters%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%wauters%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%wauters%'  )  AND  (  LOWER(id) LIKE '%36%'  OR  LOWER(adresse_rue) LIKE '%36%'  OR  LOWER(adresse_numero) LIKE '%36%'  OR  LOWER(adresse_ville) LIKE '%36%'  OR  LOWER(lastname) LIKE '%36%'  OR  LOWER(firstname) LIKE '%36%'  OR  LOWER(city) LIKE '%36%'  OR  LOWER(email) LIKE '%36%'  OR  id_member_agence IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%36%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  id_agence2 IN ( select id FROM members WHERE CONCAT(members.lastname," ",members.firstname) LIKE '%36%' AND type_member IN('Agence','Notaire') and lastname != '' ) OR  facture_civilite_id IN ( select id FROM migcms_codes WHERE v1 LIKE '%36%' AND id_code_type='1' and visible='y' ) OR  LOWER(facture_nom) LIKE '%36%'  OR  LOWER(facture_prenom) LIKE '%36%'  OR  LOWER(facture_societe_tva) LIKE '%36%'  OR  LOWER(facture_city) LIKE '%36%'  OR  LOWER(facture_country) LIKE '%36%'  OR  LOWER(facture_email) LIKE '%36%'  OR  id_facture_liaison IN ( select id FROM intranet_factures WHERE fusion_facture LIKE '%36%' ) OR  id_code_cible IN ( select id FROM migcms_codes WHERE v1 LIKE '%36%' AND id_code_type='2' and visible='y' ) OR  LOWER(code_promo) LIKE '%36%'  OR  LOWER(numero_facture) LIKE '%36%'  OR  LOWER(statut) LIKE '%36%'  OR  delai IN ( select id FROM handmade_certigreen_delais_facturation WHERE nom LIKE '%36%' ) OR  LOWER(delai_autre) LIKE '%36%'  OR  LOWER(reference) LIKE '%36%'  OR  envoyee_a IN ( select id FROM migcms_codes WHERE v1 LIKE '%36%' AND id_code_type='3' and visible='y' ) OR  LOWER(migcms_id) LIKE '%36%'  )  AND validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
[2019-11-05:11:23:39]	commande_id = '22361' AND commande_id = '22361' AND  migcms_deleted != 'y' 
[2019-11-05:11:24:02]	commande_id = '22361' AND commande_id = '22361' AND  migcms_deleted != 'y' 
[2019-11-05:11:24:10]	validation = 1 AND (type_facture IS NULL OR type_facture = '' OR (type_facture='Facture' AND numero_facture > 0) OR (type_facture='nc' AND numero_nc > 0))   AND (numero_nc IS NULL or numero_nc = 0) AND  migcms_deleted != 'y' 
